user_id,anime_id,rating
190025,2498,8
190025,2499,7
190025,1764,7
190025,170,10
190025,4722,10
190025,6251,7
190025,535,10
190025,33734,5
190025,205,8
190025,13759,8
190025,13599,8
190025,28497,8
190025,31593,6
190025,23679,6
190025,21067,6
190025,27957,8
190025,10863,9
190025,32188,8
190025,11577,10
190025,37492,7
190025,30484,9
190025,9253,10
190025,8934,9
190025,12857,7
190025,3470,7
190025,25635,6
190025,30246,6
190025,23327,8
190025,20057,7
190025,21195,6
190025,21507,7
190025,3588,9
190025,37123,6
190025,35839,9
190025,9790,8
190025,40377,5
190025,37921,6
190025,35466,9
190025,30015,9
190025,7882,6
190025,210,10
190025,1007,10
190025,1011,9
190025,10823,7
190025,5493,8
190025,10825,8
190025,1010,7
190025,418,8
190025,10824,7
190025,792,10
190025,6713,8
190025,7858,8
190025,10819,8
190025,1008,9
190025,6513,6
190025,34561,7
190025,33569,6
190025,33142,6
190025,31240,8
190025,38414,7
190025,36286,8
190025,39921,7
190025,39587,8
190025,6675,10
190025,11483,9
190025,10822,8
190025,6704,7
190025,8407,9
190025,5958,9
190025,23277,9
190025,30727,10
190025,35338,8
190025,36885,10
190025,29317,7
190025,33255,10
190025,19469,6
190025,34612,10
190025,40542,9
190025,38249,9
190025,12531,9
190025,32542,7
190025,33524,6
190025,12477,10
190025,13429,7
190025,5671,7
190025,10884,7
190025,30292,6
190025,15989,7
190025,27709,6
190025,7759,7
190025,16123,7
190025,114,9
190025,34085,7
190025,34494,7
190025,34549,8
190025,14347,6
190025,4664,8
190025,9716,7
190025,36239,4
190025,20555,6
190025,37537,3
190025,8197,7
190025,6802,7
190025,536,9
190025,2993,7
190025,4214,6
190025,6591,8
190025,10334,7
190025,12067,10
190025,45,10
190025,12783,7
190025,46,9
190025,11441,8
190025,1172,8
190025,1170,9
190025,18397,7
190025,19391,6
190025,25777,9
190025,36702,7
190025,35760,8
190025,38524,10
190025,39477,6
190025,35267,6
190025,44,9
190025,401,10
190025,23623,9
190025,36990,10
190025,17549,9
190025,22583,7
190025,17573,6
190025,13479,4
190025,12431,8
190025,31581,5
190025,12883,7
190025,34902,8
190025,28025,8
190025,35602,7
190025,36539,8
190025,34822,10
190025,8115,7
190025,2685,10
190025,807,8
190025,969,7
190025,177,9
190025,9002,6
190025,6234,7
190025,8230,7
190025,2129,7
190025,4106,9
190025,6,10
190025,1980,7
190025,12121,6
190025,4938,10
190025,30547,7
190025,11695,6
190025,39309,6
190025,19151,6
190025,20613,6
190025,37521,9
190025,18231,5
190025,16363,5
190025,21103,6
190025,11113,10
190025,10162,10
190025,6567,8
190025,1481,9
190025,1919,10
190025,6731,6
190025,1925,9
190025,1923,8
190025,1922,7
190025,1921,9
190025,1920,7
190025,1293,10
190025,35329,4
190025,17621,6
190025,12851,6
190025,30122,6
190025,10909,6
190025,8753,6
190025,1924,10
190025,16742,7
190025,9874,10
190025,6941,8
190025,8023,7
190025,9047,7
190025,9063,8
190025,19697,7
190025,22759,6
190025,16049,7
190025,6213,9
190025,40280,5
190025,38480,6
190025,30537,7
190025,30178,6
190025,4654,9
190025,11099,7
190025,18195,7
190025,17643,7
190025,25781,8
190025,33489,8
190025,19489,8
190025,35677,8
190025,17265,10
190025,23321,9
190025,40181,5
190025,38959,7
190025,38936,7
190025,12017,7
190025,658,8
190025,8937,7
190025,11743,7
190025,11787,8
190025,17699,7
190025,10074,7
190025,10033,6
190025,6127,6
190025,11553,7
190025,23701,7
190025,4224,9
190025,41389,7
190025,24365,7
190025,20977,7
190025,36432,6
190025,18139,8
190025,14227,10
190025,38419,7
190025,7654,7
190025,6211,8
190025,41132,7
190025,2236,10
190025,36242,5
190025,20035,7
190025,39094,6
190025,10249,7
190025,5955,7
190025,16866,8
190025,16353,8
190025,20449,7
190025,30767,5
190025,36999,9
190025,19945,5
190025,5300,10
190025,14075,7
190025,6489,7
190025,5764,8
190025,3712,7
190025,1840,7
190025,11319,6
190025,1195,7
190025,33570,4
190025,3228,10
190025,7044,10
190025,28593,6
190025,20545,6
190025,18677,7
190025,36951,7
190025,12455,7
190025,883,8
190025,2126,7
190025,2125,7
190025,6964,7
190025,882,7
190025,392,8
190025,6377,10
190025,12403,9
190025,31245,8
190025,23775,7
190025,28069,8
190025,3420,9
190025,4173,7
190025,4715,8
190025,1559,10
190025,11813,8
190025,24029,7
190025,7724,7
190025,10083,7
190025,29786,7
190025,2098,8
190025,36305,6
190025,23433,6
190025,11371,10
190025,21755,7
190025,13245,8
190025,38659,8
190025,40849,6
190025,21843,7
190025,28447,6
190025,34642,6
190025,30736,7
190025,16498,9
190025,39478,6
190025,25441,6
190025,4088,5
190025,12665,7
190025,30279,8
190025,1562,7
190025,24627,7
190025,28677,10
190025,20359,8
190025,37779,10
190025,28,9
190025,33161,9
190025,23847,8
190025,18753,8
190025,39547,10
190025,14813,9
190025,39989,7
190025,4918,8
190025,793,9
190025,3091,10
190025,861,10
190025,33094,7
190025,38349,7
190025,35968,8
190025,10532,7
190025,10521,8
190025,31715,8
190025,25879,8
190025,6956,8
190025,6864,10
190025,37773,7
190025,30641,7
190025,7785,9
190025,30902,9
190025,23225,8
190025,10495,7
190025,37341,7
190025,34798,9
190025,18177,7
190025,33302,7
190025,30790,7
190025,25755,7
190025,35880,7
190025,31783,7
190025,36553,6
190025,24277,8
190025,30413,8
190025,18179,8
190025,35507,8
190025,30813,6
190025,34537,10
190025,16241,8
190025,10216,8
190025,7762,8
190025,31448,6
190025,23341,6
190025,8985,7
190025,35789,7
190025,2034,7
190025,14349,10
190025,4472,10
190025,34577,10
190025,36923,6
190025,39701,6
190025,31722,8
190025,30016,6
190025,34414,6
190025,34533,6
190025,20,5
190025,442,7
190025,936,6
190025,2144,6
190025,38198,7
190025,1074,6
190025,10659,6
190025,10075,5
190025,761,5
190025,2248,6
190025,10686,6
190025,1735,6
190025,4134,5
190025,19511,6
190025,2472,7
190025,4437,7
190025,6325,7
190025,12979,4
190025,8246,7
190025,30347,8
190025,23755,9
190025,16444,10
190025,17074,8
190025,25375,7
190025,40031,5
190025,457,9
190025,21939,10
190025,24701,9
190025,24687,9
190025,1887,10
190025,21329,9
190025,38299,4
190025,35946,7
190025,26351,6
190025,995,10
190025,6749,8
190025,1190,8
190025,10862,8
190025,5996,8
190025,10276,7
190025,814,8
190025,13073,8
190025,10573,8
190025,30379,7
190025,36725,5
190025,4053,10
190025,15315,8
190025,10589,7
190025,594,6
190025,28149,7
190025,39696,3
190025,7651,8
190025,32468,7
190025,18897,10
190025,24227,7
190025,27787,7
190025,32553,7
190025,30514,7
190025,11597,8
190025,20871,6
190025,10807,7
190025,36339,5
190025,24991,6
190025,33674,8
190025,37402,6
190025,19855,6
190025,1698,10
190025,6187,7
190025,5690,8
190025,8038,7
190025,8190,7
190025,3965,8
190025,4477,7
190025,19815,8
190025,13667,7
190025,8857,7
190025,1210,9
190025,7367,6
190025,4081,10
190025,32983,9
190025,34534,8
190025,36538,10
190025,34591,10
190025,36275,9
190025,10379,10
190025,11665,10
190025,20651,10
190025,18849,7
190025,10165,9
190025,15689,7
190025,30,7
190025,31,6
190025,32,7
190025,36038,8
190025,36043,7
190025,31404,9
190025,31953,7
190025,34914,7
190025,34277,7
190025,40971,6
190025,19727,6
190025,38971,6
190025,5241,4
190025,28957,8
190025,36616,7
190025,31741,8
190025,18115,9
190025,14513,9
190025,38256,6
190025,17725,7
190025,9756,10
190025,11977,9
190025,11979,9
190025,11981,8
190025,23831,6
190025,32153,7
190025,22097,8
190025,10519,7
190025,331,7
190025,34745,8
190025,37504,5
190025,32900,7
190025,35631,4
190025,35062,10
190025,37031,7
190025,40134,6
190025,32902,9
190025,36502,6
190025,36501,4
190025,796,6
190025,1453,10
190025,36862,9
190025,37514,7
190025,12015,8
190025,9941,9
190025,3444,6
190025,16870,8
190025,39359,6
190025,10342,6
190025,17963,6
190025,18637,6
190025,17961,6
190025,17959,6
190025,17965,6
190025,37515,7
190025,39361,6
190025,3044,7
190025,2747,7
190025,8314,6
190025,6582,7
190025,5005,7
190025,39607,6
190025,45753,6
190025,37430,9
190025,2752,10
190025,3654,7
190025,34599,10
190025,39358,5
190025,2459,8
190025,20785,9
190025,3484,7
190025,4087,6
190025,25045,7
190025,20541,9
190025,23227,7
190025,22071,7
190025,2963,10
190025,5713,9
190025,2460,8
190025,5162,9
190025,3225,8
190025,14575,8
190025,31165,5
190025,14511,9
190025,20033,7
190025,30384,7
190025,31560,7
190025,28179,6
190025,24713,6
190025,34243,5
190025,30168,6
190025,17637,8
190025,32182,7
190025,37510,9
190025,39651,7
190025,40369,7
190025,25265,4
190025,20221,7
190025,25267,4
190025,3483,7
190025,23945,6
190025,25491,4
190025,33549,4
190025,33551,3
190025,7261,5
190025,33552,4
190025,33542,4
190025,33705,4
190025,33547,3
190025,39697,3
190025,31537,6
190025,38958,7
190025,38357,6
190025,24475,7
190025,21863,8
190025,10721,10
190025,37377,6
190025,33487,7
190025,40897,6
190025,42091,7
190025,9712,7
190025,5030,8
190025,17743,6
190025,14833,9
190025,40397,7
190025,10679,6
190301,31051,8
190301,251,7
190301,16916,8
190301,4898,6
190301,6707,6
190301,9136,4
190301,6774,9
190301,17819,6
190301,1908,6
190301,2034,7
190301,14349,7
190301,33489,9
190301,14513,10
190301,19489,7
190301,149,6
190301,1887,5
190301,22097,6
190301,18115,9
190301,17259,6
190301,15045,2
190301,29583,7
190301,11771,9
190301,19669,7
190301,416,7
190301,8129,10
190301,16782,6
190301,8634,4
190301,5678,7
190301,7593,2
190301,32281,9
190301,52,7
190301,34451,8
190301,22125,7
190301,24439,8
190301,1637,8
190301,1604,8
190301,6594,8
190301,16894,9
190301,22673,7
190301,24415,9
190301,30311,6
190301,31658,8
190301,15487,7
190301,736,4
190301,38000,7
190301,11061,10
190301,7711,10
190301,6637,7
190301,6372,8
190301,5630,9
190301,5060,9
190301,270,5
190301,38733,8
190301,37141,8
190301,747,4
190301,413,1
190301,4551,6
190301,6399,5
190301,18055,8
190301,38883,7
190301,25303,7
190301,32935,10
190301,28891,10
190301,20583,10
190301,16,8
190301,39533,8
190301,918,9
190301,27633,7
190301,23289,9
190301,15613,7
190301,30415,7
190301,8074,3
190301,1889,7
190301,145,7
190301,1408,1
190301,1004,8
190301,1808,3
190301,37086,5
190301,34933,6
190301,3701,9
190301,8339,5
190301,27991,7
190301,16904,8
190301,5680,7
190301,14467,8
190301,4814,3
190301,3092,3
190301,7897,2
190301,249,7
190301,3210,5
190301,9756,10
190301,523,10
190301,431,10
190301,35557,8
190301,10408,9
190301,33241,5
190301,16035,7
190301,11977,8
190301,66,6
190301,36902,7
190301,38524,8
190301,35760,8
190301,25777,8
190301,16498,8
190301,7724,5
190301,355,8
190301,741,4
190301,199,10
190301,4021,5
190301,5774,2
190301,24,4
190301,2476,2
190301,205,8
190301,32542,7
190301,38249,7
190301,40542,8
190301,34612,8
190301,33255,9
190301,45,7
190301,35777,7
190301,13601,9
190301,4473,6
190301,35848,8
190301,7110,2
190301,7082,3
190301,6641,4
190301,3088,6
190301,27899,5
190301,22319,9
190301,2236,10
190301,8449,4
190301,6505,8
190301,6548,5
190301,5947,5
190301,2001,8
190301,1072,7
190301,849,7
190301,2424,7
190301,31680,6
190301,5681,9
190301,3470,8
190301,34823,2
190301,3588,9
190301,7748,7
190301,4722,5
190301,5262,7
190301,2923,6
190301,31559,7
190301,34540,7
190301,2363,5
190301,2148,1
190301,20507,7
190301,10161,7
190301,4081,8
190301,1735,7
190301,20,7
190301,877,9
190301,41168,7
190301,5085,8
190301,13833,5
190301,3655,8
190301,164,8
190301,2246,10
190301,37510,8
190301,32182,9
190301,16762,6
190301,10620,8
190301,521,6
190301,34541,7
190301,16890,5
190301,98,5
190301,30276,9
190301,34134,7
190301,31772,7
190301,31704,7
190301,850,5
190301,527,7
190301,4866,1
190301,5391,1
190301,3366,5
190301,325,4
190301,1943,8
190301,746,3
190301,8795,10
190301,6896,6
190301,11979,8
190301,5530,8
190301,853,10
190301,32026,5
190301,31174,9
190301,8769,1
190301,9124,7
190301,7720,10
190301,3887,7
190301,2159,10
190301,2966,5
190301,12355,7
190301,770,8
190301,74,7
190301,14227,7
190301,2238,6
190301,9062,4
190301,10067,6
190301,2832,7
190301,9989,10
190301,7475,4
190301,11111,6
190301,9919,7
190301,11737,6
190301,10647,5
190301,7193,9
190301,7647,6
190301,16866,6
190301,2251,10
190301,3901,7
190301,5081,8
190301,36649,8
190301,39195,6
190301,57,7
190301,27727,8
190301,530,8
190301,1498,4
190301,7059,5
190301,150,6
190301,40060,7
190301,31964,8
190301,6547,7
190301,1998,6
190301,8577,4
190301,25013,10
190301,4224,4
190301,177,7
190301,969,7
190301,5365,8
190301,12883,9
190301,479,5
190301,7058,6
190301,3457,3
190301,4752,3
190301,33352,8
190301,39741,7
190301,37095,6
190301,36456,8
190301,1375,7
190301,861,7
190301,37779,9
190301,4725,7
190301,1562,9
190301,32995,9
190301,32977,7
190301,36904,7
190301,37985,8
190301,40215,7
190301,38815,7
190301,719,5
190301,5784,6
190301,35968,9
190301,38408,6
190301,33486,9
190301,1639,1
190301,36896,8
190301,25341,7
190301,38731,8
190301,30230,8
190301,5593,3
190301,23333,5
190301,25567,6
190301,6746,8
190301,8408,5
190301,226,6
190301,724,2
190301,7053,6
190301,35928,6
190301,317,7
190301,18507,8
190301,33845,6
190301,35191,6
190301,36704,7
190301,38027,6
190301,22265,7
190301,26213,7
190301,35198,8
190301,122,7
190301,121,7
190301,5114,9
190301,8187,7
190301,9761,3
190301,35120,8
190301,18689,8
190301,12893,7
190301,1222,7
190301,33080,6
190301,31478,5
190301,32867,5
190301,38003,6
190301,34944,5
190301,33071,5
190301,1689,9
190301,232,9
190301,1535,8
190301,372,9
190301,33354,8
190301,35320,9
190301,371,7
190301,59,5
190301,11843,8
190301,16592,6
190301,1078,7
190301,32189,8
190301,1482,7
190301,33028,8
190301,8142,9
190301,2904,7
190301,1575,7
190301,4181,6
190301,2167,7
190301,10029,8
190772,32995,10
190772,32281,10
190772,25681,10
190772,10620,8
190772,32949,8
190772,14713,10
190772,11757,7
190772,31680,8
190772,32899,7
190772,18507,10
190772,20507,10
190772,30503,10
190851,11701,9
190851,6347,10
190851,8516,10
190851,9471,10
190851,2167,10
190851,1723,9
190851,4181,10
190851,6351,10
190851,4059,10
190851,136,10
190851,11013,9
190851,13403,9
190851,11111,10
190851,10080,10
190851,16706,10
190851,15117,10
190851,1604,10
190851,7724,10
190851,15225,8
190851,8525,10
190851,7311,10
190851,4382,10
190851,10083,10
190851,4224,10
190851,11553,9
190851,849,9
190915,28387,5
190915,37991,8
190915,523,8
190915,1985,4
190915,29854,7
190915,31933,8
190915,34055,7
190915,20899,7
190915,1818,6
190915,1575,9
190915,37779,8
190915,12685,4
190915,2569,7
190915,1535,10
190915,26055,7
190915,27899,6
190915,264,8
190915,14719,8
190915,10218,7
190915,28223,7
190915,28907,7
190915,31637,7
190915,27631,6
190915,36028,7
190915,37989,7
190915,31098,7
190915,245,8
190915,10271,9
190915,3002,10
190915,20583,8
190915,28891,9
190915,22319,7
190915,32935,9
190915,12069,7
190915,2904,10
190915,31318,5
190915,10029,8
190915,1,7
190915,265,8
190915,5258,9
190915,19647,8
190915,1030,8
190915,578,9
190915,431,8
190915,11061,10
190915,29785,6
190915,263,9
190915,779,8
190915,37521,8
190915,781,8
190915,35067,5
190915,14513,7
190915,512,8
190915,585,9
190915,302,8
190915,32182,8
190915,164,8
190915,19,9
190915,31580,7
190915,30123,7
190915,31173,7
190915,22199,8
190915,6547,8
190915,31174,7
190915,1943,7
190915,780,8
190915,6114,8
190915,28619,6
190915,6675,9
190915,35834,7
190915,11111,7
190915,28497,8
190915,199,9
190915,16498,10
190915,18397,8
190915,25777,8
190915,35760,8
190915,38524,9
190915,31559,5
190915,24833,8
190915,34134,7
190915,465,7
190915,28999,8
190915,30383,6
190915,970,7
190915,23283,7
190915,12113,8
190915,12115,8
190915,20787,6
190915,889,6
190915,1519,6
190915,269,8
190915,31043,8
190915,31964,8
190915,33486,8
190915,30276,9
190915,36456,8
190915,23755,8
190915,34577,8
190915,20,8
190915,1735,8
190915,597,7
190915,19815,8
190915,5040,9
190915,12859,8
190915,460,7
190915,461,7
190915,462,7
190915,463,6
190915,464,5
190915,457,7
190915,30654,8
190915,30240,9
190915,459,6
190915,121,8
190915,5114,9
190915,34599,7
190915,25183,7
190915,35076,6
190915,2236,7
190915,41353,7
190915,34933,5
190915,7711,9
190915,572,8
190915,16662,8
190915,24439,8
190915,33,9
190915,38000,9
190915,22535,8
190915,16782,8
190915,28623,7
190915,416,8
190915,2034,7
190915,32379,7
190915,22789,7
190915,2890,8
190915,8475,9
190915,1363,8
190915,1364,7
190915,10863,8
190915,11757,8
190915,4663,8
190915,513,9
190915,2251,8
190915,22689,6
190915,31430,7
190915,22687,7
190915,38691,9
190915,28249,8
190915,1365,6
190915,2825,7
190915,30205,7
190915,28405,8
190915,9253,9
190915,226,7
190915,28121,7
190915,5178,6
190981,877,9
190981,101,6
190981,5680,8
190981,147,8
190981,1887,10
190981,158,10
190981,1729,10
190981,3750,10
190981,444,10
190981,4087,10
190981,2963,9
190981,3342,10
190981,7791,8
190981,248,8
190981,6987,3
190981,9925,9
190981,7088,8
190981,1889,10
190981,934,10
190981,8074,10
190981,11769,10
190981,24765,9
190981,121,5
190981,317,8
190981,2030,9
190981,8676,9
190981,1629,9
190981,3627,10
190981,5216,10
190981,62,10
190981,5356,10
190981,1519,10
190981,889,10
190981,67,8
190981,109,10
190981,6166,10
190981,6747,9
190981,6512,9
190981,98,10
190981,8795,8
190981,10495,8
190981,202,4
190981,4896,10
190981,523,10
190981,855,8
190981,2476,6
190981,205,7
190981,2966,9
190981,6201,8
191307,35120,9
191307,1107,8
191307,228,6
191307,12413,10
191307,13331,8
191307,617,8
191307,3220,8
191307,2593,7
191307,31043,10
191307,58,8
191307,405,7
191307,10681,7
191307,10490,7
191307,150,9
191307,1519,10
191307,4901,10
191307,889,9
191307,12115,8
191307,12113,9
191307,22535,8
191307,18679,10
191307,33,10
191307,24439,10
191307,16662,8
191307,572,10
191307,6610,8
191307,24833,8
191307,18893,9
191307,2251,8
191307,3901,8
191307,5081,8
191307,67,10
191307,10218,9
191307,28223,9
191307,43,10
191307,431,9
191307,934,9
191307,31163,8
191307,6680,7
191307,226,9
191307,376,8
191307,790,8
191307,9367,9
191307,121,9
191307,2890,9
191307,25183,8
191307,1535,10
191307,6880,9
191307,4182,7
191307,2025,7
191307,15037,7
191307,8142,6
191307,1818,8
191307,59,7
191307,8074,6
191307,5630,9
191307,270,7
191307,15809,7
191307,10793,8
191307,2775,6
191307,1889,7
191307,1829,6
191307,31964,7
191307,31478,5
191307,5356,7
191307,11679,6
191307,4975,7
191307,2981,6
191307,32071,7
191307,4672,9
191307,467,9
191307,28623,9
191307,21339,7
191307,2993,7
191307,15771,9
191307,205,8
191307,11499,8
191307,199,8
191307,34240,8
191307,7724,8
191307,16498,10
191307,23775,8
191307,18397,8
191307,25777,8
191307,28625,6
191307,28171,8
191307,19775,8
191307,24893,6
191307,5958,8
191307,3457,7
191307,543,9
191307,32681,8
191307,523,10
191307,31297,6
191307,30458,6
191307,13601,8
191307,27899,9
191307,2236,6
191307,22687,6
191307,513,9
191307,2001,9
191307,2154,8
191307,7858,7
191307,22319,10
191307,30240,8
191307,326,8
191307,437,9
191307,416,7
191307,4898,9
191307,9136,7
191307,512,9
191307,1462,7
191307,10620,10
191307,8460,8
191307,16762,9
191307,3342,7
191307,164,10
191307,877,10
191307,23283,8
191307,597,9
191307,601,6
191307,23755,7
191307,11701,8
191307,1350,6
191307,322,8
191307,1943,7
191307,26243,8
191307,30276,10
191307,6682,7
191307,7739,6
191307,19815,9
191307,31580,8
191307,47,8
191307,27911,7
191307,11111,9
191307,22199,9
191307,9919,8
192539,1840,10
192539,11759,10
192539,1195,9
192539,356,10
192539,873,7
192539,298,7
192539,3712,10
192539,857,10
192539,150,8
192539,3359,9
192539,1682,10
192539,2986,9
192539,889,10
192539,1519,10
192539,121,10
192539,71,9
192539,3091,10
192539,713,9
192539,8630,10
192539,5507,10
192539,4415,9
192539,270,9
192539,916,9
192539,177,10
192539,1250,10
192539,790,10
192539,2759,10
192539,15,9
192539,1965,7
192539,9253,10
192539,2604,10
192539,16498,10
192539,1815,8
192539,5681,10
192539,849,10
192539,11757,10
192539,2787,10
192539,2001,10
192539,3455,10
192539,355,10
192539,4163,8
192539,2104,10
192539,934,9
192539,969,10
192539,357,9
192539,4177,10
192539,232,9
192539,371,9
192539,4938,10
192539,2685,10
192539,861,10
192539,6610,9
192539,2494,9
192539,1694,10
192539,4181,10
192539,3958,10
192539,3503,10
192539,2593,10
192539,1818,10
192539,1575,10
192539,2904,10
192539,6573,10
192539,3782,10
192539,3783,10
192539,4280,10
192539,5204,10
192539,5205,10
192539,1691,8
192539,18679,10
192539,2215,9
192539,412,10
192539,17265,10
192539,23321,10
192539,1535,10
192539,2164,10
192539,223,7
192539,226,8
192539,430,9
192539,10808,10
192539,330,8
192539,9756,10
192539,3572,10
192539,1088,7
192539,2167,10
192539,59,10
192539,4282,10
192539,64,10
192539,559,7
192539,2993,8
192539,165,9
192539,7791,10
192539,228,10
192539,9041,10
192539,13601,10
192539,615,5
192539,4975,10
192539,3467,8
192539,32,10
192539,168,8
192539,30,10
192539,20457,10
192539,65,10
192539,372,9
192539,4981,10
192539,31,10
192539,2926,9
192539,5680,10
192539,1688,10
192539,20,9
192539,1722,10
193191,355,7
193191,22101,7
193191,23209,7
193191,9253,8
193191,19775,7
193191,16498,9
193191,21507,6
193191,199,7
193191,20047,7
193191,8675,7
193191,21033,7
193191,11499,7
193191,13759,10
193191,17777,6
193191,18277,8
193191,21561,6
193191,22273,6
193191,14289,7
193191,16742,6
193191,11757,9
193191,19315,2
193191,14075,7
193191,14813,8
193191,20053,6
193191,21845,10
193191,4224,8
193191,18139,5
193191,849,6
193191,14227,7
193191,4654,6
193191,19117,6
193191,5667,8
193191,13663,8
193191,11759,7
193191,12445,8
193191,20021,7
193191,22319,6
193191,527,7
193191,22199,7
193191,8769,7
193191,1535,7
193191,23333,6
193191,6746,7
193191,226,7
193191,21167,5
193191,6702,10
193191,4725,6
193191,23289,6
193191,23079,6
193191,21431,7
193191,17895,9
193191,10793,8
193191,13161,7
193191,20583,9
193191,20689,4
193191,21681,6
193191,15809,8
193191,15225,6
193191,11617,9
193191,15451,9
193191,13357,8
193191,8074,8
193191,22835,6
193191,20853,7
193191,578,6
193191,12189,8
193191,20457,8
193191,22123,7
193191,9041,7
193191,6880,7
193191,20045,7
193191,19163,7
193191,16592,8
193191,6987,6
193191,19429,7
193191,22729,6
193191,15085,5
193191,6547,10
193191,10067,5
193191,9989,10
193191,11111,7
193191,21995,7
193191,7817,8
193191,21185,7
193191,22789,6
193191,20787,7
193191,10719,8
193191,14967,8
193191,21405,7
193191,14345,8
193191,1689,6
193191,14741,9
193191,18671,7
193191,2167,10
193191,4181,10
193191,1575,8
193191,2904,10
193191,15037,7
193191,20031,7
193191,62,4
193191,291,3
193191,12549,5
193191,15583,8
193191,19369,6
193191,3455,8
193191,2034,7
193191,17265,7
193191,18153,7
193191,16894,9
193191,11771,9
193191,8841,7
193191,7593,7
193191,17741,7
193191,9656,10
193191,6045,10
193191,19685,7
193191,10080,7
193191,8525,6
193191,5680,7
193191,14467,6
193191,23121,5
193191,16353,7
193191,3731,7
193191,21327,7
193191,14513,7
193191,18095,6
193191,20507,7
193191,19855,6
193191,19815,10
193191,18897,9
193191,16067,9
193191,9181,8
193191,18115,7
193191,10620,8
193191,21603,6
193191,21863,7
193191,15565,6
193191,11209,6
193191,9936,6
193191,19769,6
193191,20541,7
193671,30,9
193671,11597,10
193671,28677,10
193671,15377,10
193671,8277,10
193671,7088,8
193671,25159,10
193671,22433,8
193671,31964,7
193671,17831,7
193671,9041,10
193671,1830,10
193671,6226,10
193671,28999,10
193671,18247,8
193671,10794,10
193671,35203,7
193671,25429,4
193671,31338,7
193671,9515,10
193671,8074,10
193671,12729,10
193671,5958,10
193671,8407,10
193671,7858,10
193671,24627,10
193671,23847,10
193671,14813,9
193671,24405,10
193671,31405,8
193671,21085,8
193671,19151,8
193671,30901,10
193671,8630,10
193671,10604,10
193671,11617,10
193671,24703,6
193671,15451,10
193671,27829,10
193671,21677,7
193671,28387,10
193671,6743,10
193671,3455,10
193671,16668,8
193671,8525,9
193671,10080,10
193671,16706,10
193671,14713,10
193671,3503,8
193671,1691,7
193671,24439,10
193671,32281,10
193671,22535,10
193671,21843,7
193671,29786,10
193671,4581,8
193671,23273,10
193671,13663,10
193671,1292,7
193671,11759,10
193671,4654,8
193671,3593,10
193671,856,10
193671,12317,8
193671,25157,10
193671,26443,10
193671,10717,10
193671,10716,8
193671,27991,9
193671,10715,8
193671,10713,8
193671,10294,8
193671,4224,10
193671,27899,3
193671,22319,3
193671,21353,8
193671,8937,8
193671,10714,8
193671,12293,10
193671,8861,8
193671,35507,8
193671,10155,10
193671,11783,10
193671,17419,10
193671,16385,7
193671,9330,8
193671,31339,10
193671,28121,10
193671,6746,6
193671,6702,10
193671,12049,10
193671,17535,10
193671,9982,10
193671,6922,9
193671,22297,10
193671,28701,10
193671,31710,6
193671,31163,10
193671,29589,6
193671,21495,10
193671,30383,9
193671,32407,10
193671,1575,10
193671,2904,10
193671,11703,8
193671,31318,10
193671,25731,9
193671,27821,10
193671,20031,9
193671,12549,10
193671,30127,10
193671,16592,10
193671,15583,10
193671,19163,9
193671,24655,10
193671,28223,5
193671,31636,8
193671,9367,10
193671,18001,7
193671,5114,10
193671,15613,8
193671,20689,7
193671,15809,10
193671,6682,8
193671,7739,10
193671,32998,8
193671,25397,6
193671,32935,10
193671,14345,7
193671,32867,9
193671,10163,9
193671,3712,4
193671,1840,4
193671,1195,4
193671,18677,8
193671,18497,10
193671,31478,9
193671,5277,10
193671,28891,10
193671,13161,10
193671,30544,10
193671,31737,6
193671,34280,9
193671,25183,9
193671,28907,10
193671,31637,10
193671,23289,10
193671,31859,10
193671,27633,10
193671,23079,8
193671,27631,9
193671,21431,10
193671,17729,10
193671,29095,10
193671,10793,10
193671,28791,7
193671,14131,8
193671,4063,10
193671,30091,7
193671,22877,7
193671,25099,7
193671,14199,10
193671,7593,10
193671,30276,10
193671,4214,7
193671,21561,10
193671,23277,10
193671,23233,7
193671,12367,7
193671,16498,7
193671,857,7
193671,30123,10
193671,22199,1
193671,25013,9
193671,19221,10
193671,22729,9
193671,22147,8
193671,6547,10
193671,11433,10
193671,23447,10
193671,24833,10
193671,28391,7
193671,30205,8
193671,18893,9
193671,6324,10
193671,28819,10
193671,15719,10
193671,11933,10
193671,18095,7
193671,30503,7
193671,27655,5
193671,30831,10
193671,8841,10
193671,10790,10
193671,18153,7
193671,24011,1
193671,17265,9
193671,23321,9
193671,32083,6
193671,20973,7
193671,17247,9
193671,30363,8
193671,28171,10
193671,2993,7
193671,22865,10
193671,32951,8
193671,28497,9
193671,32094,10
193671,31240,10
193671,34561,8
193671,23421,8
193671,29803,10
193671,26243,7
193671,27775,10
193671,6201,8
193671,13601,9
193671,23281,9
193671,20507,7
193671,32360,7
193671,10933,10
193671,23309,7
193671,28623,7
193671,11771,10
193671,16894,10
193671,30296,10
193671,10611,10
193671,32245,9
193671,19815,10
193671,14513,7
193671,16524,8
193671,11757,10
193671,21881,10
193671,24133,8
193671,4884,7
193671,30911,10
193671,33558,10
193671,2001,10
193671,174,7
193671,3974,8
193671,5074,7
193671,30749,9
193671,31251,8
193671,33051,7
193671,18277,7
193671,15315,10
193671,30307,10
193671,9181,10
193671,31442,10
193671,11021,10
193671,1722,8
193671,23755,8
193671,31764,10
193671,31043,10
